Date,Exact_Date,HomeTeam,AwayTeam,Full time result,H,D,A,H.Implied.P,D.Implied.P,A.Implied.P,H.Adjusted.P,D.Adjusted.P,A.Adjusted.P,H.criterion,D.criterion,A.criterion,Max,Match,Index,Logic,Count,Accuracy,True.Draw,Select.Draw,Match?,Draw Accuracy
852,23.12.2006,Fulham,West Ham,D,2.44,3.17,2.77,0.409836066,0.315457413,0.36101083,0.394265463,0.30347247,0.347295209,-0.086667653,0.083747697,-0.110256167,0.083747697,2,D,TRUE,,,TRUE,TRUE,TRUE,
852,23.12.2006,Liverpool,Watford,H,1.19,5.82,13.67,0.840336134,0.171821306,0.07315289,0.808409857,0.165293424,0.070373645,0.518335894,0.021873051,-0.062856819,0.518335894,1,H,TRUE,,,FALSE,FALSE,FALSE,
852,23.12.2006,Manchester City,Bolton,A,2.37,3.18,2.87,0.421940928,0.314465409,0.348432056,0.405910435,0.302518154,0.335194331,-0.079400477,0.08318424,-0.114847156,0.08318424,2,D,FALSE,,,FALSE,TRUE,FALSE,
852,23.12.2006,Middlesbrough,Charlton,H,1.65,3.43,5.36,0.606060606,0.29154519,0.186567164,0.583034988,0.280468726,0.179479054,0.10064847,0.070692844,-0.119597368,0.10064847,1,H,TRUE,,,FALSE,FALSE,FALSE,
852,23.12.2006,Newcastle,Tottenham,H,2.38,3.21,2.81,0.420168067,0.31152648,0.355871886,0.404204929,0.299690882,0.342351505,-0.08050006,0.081526047,-0.112205334,0.081526047,2,D,FALSE,,,FALSE,TRUE,FALSE,
852,23.12.2006,Portsmouth,Sheffield Utd,H,1.67,3.41,5.17,0.598802395,0.293255132,0.193423598,0.576052533,0.282113704,0.186074996,0.091080878,0.071589863,-0.121441007,0.091080878,1,H,TRUE,,,FALSE,FALSE,FALSE,
852,23.12.2006,Reading,Everton,A,2.23,3.18,3.05,0.448430493,0.314465409,0.327868852,0.431393601,0.302518154,0.31541237,-0.061530403,0.08318424,-0.121041069,0.08318424,2,D,FALSE,,,FALSE,TRUE,FALSE,
852,23.12.2006,Wigan,Chelsea,A,8.52,4.26,1.37,0.117370892,0.234741784,0.729927007,0.112911705,0.225823411,0.702195423,-0.090865797,0.044091817,0.2951758,0.2951758,3,A,TRUE,,,FALSE,FALSE,FALSE,
851,18.12.2006,Fulham,Middlesbrough,H,2.17,3.17,3.25,0.460829493,0.315457413,0.307692308,0.443321534,0.30347247,0.296002378,-0.052238217,0.083747697,-0.125536998,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
850,17.12.2006,Everton,Chelsea,A,6.67,3.54,1.51,0.149925037,0.282485876,0.662251656,0.144229045,0.271753596,0.637091212,-0.106677948,0.066034273,0.181577764,0.181577764,3,A,TRUE,,,FALSE,FALSE,FALSE,
850,17.12.2006,Manchester City,Tottenham,A,2.4,3.16,2.82,0.416666667,0.316455696,0.354609929,0.400836554,0.304432826,0.341137493,-0.082636205,0.084316632,-0.112668445,0.084316632,2,D,FALSE,,,FALSE,TRUE,FALSE,
850,17.12.2006,West Ham,Manchester United,H,7.11,3.96,1.44,0.140646976,0.252525253,0.694444444,0.135303478,0.242931245,0.668060924,-0.102586926,0.051752266,0.233417949,0.233417949,3,A,FALSE,,,FALSE,FALSE,FALSE,
849,16.12.2006,Arsenal,Portsmouth,D,1.38,4.21,8.4,0.724637681,0.237529691,0.119047619,0.697107051,0.228505399,0.11452473,0.285662392,0.045252525,-0.091779826,0.285662392,1,H,FALSE,,,TRUE,FALSE,FALSE,
849,16.12.2006,Aston Villa,Bolton,A,2.39,3.11,2.87,0.418410042,0.321543408,0.348432056,0.402513695,0.309327244,0.335194331,-0.081578498,0.087245972,-0.114847156,0.087245972,2,D,FALSE,,,FALSE,TRUE,FALSE,
849,16.12.2006,Charlton,Liverpool,A,6.06,3.56,1.55,0.165016502,0.280898876,0.64516129,0.15874715,0.27022689,0.620650148,-0.112624703,0.065234444,0.155677611,0.155677611,3,A,TRUE,,,FALSE,FALSE,FALSE,
849,16.12.2006,Newcastle,Watford,H,1.61,3.38,5.67,0.621118012,0.295857988,0.176366843,0.597520329,0.284617672,0.169666266,0.121143266,0.072966095,-0.116519836,0.121143266,1,H,TRUE,,,FALSE,FALSE,FALSE,
849,16.12.2006,Reading,Blackburn,A,2.01,3.22,3.67,0.497512438,0.310559006,0.272479564,0.478610811,0.298760165,0.262127447,-0.021282775,0.080983818,-0.129630819,0.080983818,2,D,FALSE,,,FALSE,TRUE,FALSE,
849,16.12.2006,Wigan,Sheffield Utd,A,1.81,3.24,4.32,0.552486188,0.308641975,0.231481481,0.531495983,0.296915966,0.222686975,0.034802192,0.079914721,-0.12838566,0.079914721,2,D,FALSE,,,FALSE,TRUE,FALSE,
848,13.12.2006,Chelsea,Newcastle,H,1.2,5.79,14,0.833333333,0.172711572,0.071428571,0.801673108,0.166149867,0.068714838,0.502788514,0.0221343,-0.061612166,0.502788514,1,H,TRUE,,,FALSE,FALSE,FALSE,
848,13.12.2006,Wigan,Arsenal,A,4.59,3.38,1.74,0.217864924,0.295857988,0.574712644,0.209587741,0.284617672,0.552878006,-0.126541289,0.072966095,0.060779317,0.072966095,2,D,FALSE,,,FALSE,TRUE,FALSE,
847,11.12.2006,Sheffield Utd,Aston Villa,D,2.71,3.11,2.5,0.36900369,0.321543408,0.4,0.354984402,0.309327244,0.384803092,-0.107022581,0.087245972,-0.092157526,0.087245972,2,D,TRUE,,,TRUE,TRUE,TRUE,
846,10.12.2006,Chelsea,Arsenal,D,1.71,3.19,5.26,0.584795322,0.313479624,0.190114068,0.56257762,0.301569821,0.182891203,0.073190199,0.082626192,-0.120573687,0.082626192,2,D,TRUE,,,TRUE,TRUE,TRUE,
845,09.12.2006,Blackburn,Newcastle,A,2.05,3.21,3.44,0.487804878,0.31152648,0.290697674,0.469272063,0.299690882,0.27965341,-0.029978475,0.081526047,-0.128108483,0.081526047,2,D,FALSE,,,FALSE,TRUE,FALSE,
845,09.12.2006,Bolton,West Ham,H,1.72,3.37,4.69,0.581395349,0.296735905,0.213219616,0.55930682,0.285462234,0.205118919,0.068961418,0.073433224,-0.125748862,0.073433224,2,D,FALSE,,,FALSE,TRUE,FALSE,
845,09.12.2006,Liverpool,Fulham,H,1.3,4.59,10.08,0.769230769,0.217864924,0.099206349,0.740005946,0.209587741,0.095437275,0.369239917,0.037384634,-0.080270382,0.369239917,1,H,TRUE,,,FALSE,FALSE,FALSE,
845,09.12.2006,Manchester United,Manchester City,H,1.33,4.49,9.11,0.751879699,0.222717149,0.109769484,0.723314083,0.214255619,0.105599092,0.335810651,0.039256871,-0.086586368,0.335810651,1,H,TRUE,,,FALSE,FALSE,FALSE,
845,09.12.2006,Middlesbrough,Wigan,D,2.09,3.21,3.38,0.4784689,0.31152648,0.295857988,0.46029078,0.299690882,0.284617672,-0.037999254,0.081526047,-0.127445165,0.081526047,2,D,TRUE,,,TRUE,TRUE,TRUE,
845,09.12.2006,Portsmouth,Everton,H,2.11,3.13,3.35,0.473933649,0.319488818,0.298507463,0.455927834,0.307350712,0.287166487,-0.041774565,0.08605701,-0.127064784,0.08605701,2,D,FALSE,,,FALSE,TRUE,FALSE,
845,09.12.2006,Tottenham,Charlton,H,1.47,3.87,6.75,0.680272109,0.258397933,0.148148148,0.654427027,0.248580809,0.142519664,0.210104799,0.054415643,-0.1059201,0.210104799,1,H,TRUE,,,FALSE,FALSE,FALSE,
845,09.12.2006,Watford,Reading,D,2.63,3.18,2.56,0.380228137,0.314465409,0.390625,0.365782407,0.302518154,0.375784269,-0.102066611,0.08318424,-0.097043539,0.08318424,2,D,TRUE,,,TRUE,TRUE,TRUE,
844,06.12.2006,Newcastle,Reading,H,2.06,3.21,3.5,0.485436893,0.31152648,0.285714286,0.466994044,0.299690882,0.274859351,-0.032044618,0.081526047,-0.128651799,0.081526047,2,D,FALSE,,,FALSE,TRUE,FALSE,
844,06.12.2006,West Ham,Wigan,A,1.98,3.24,3.71,0.505050505,0.308641975,0.269541779,0.48586249,0.296915966,0.259301275,-0.014280313,0.079914721,-0.129756725,0.079914721,2,D,FALSE,,,FALSE,TRUE,FALSE,
843,05.12.2006,Charlton,Blackburn,H,2.66,3.18,2.55,0.37593985,0.314465409,0.392156863,0.361657041,0.302518154,0.377257933,-0.104017262,0.08318424,-0.096268288,0.08318424,2,D,FALSE,,,FALSE,TRUE,FALSE,
843,05.12.2006,Tottenham,Middlesbrough,H,1.64,3.45,5.25,0.609756098,0.289855072,0.19047619,0.586590079,0.27884282,0.183239568,0.105597658,0.069811754,-0.120670641,0.105597658,1,H,TRUE,,,FALSE,FALSE,FALSE,
842,04.12.2006,Manchester City,Watford,D,1.51,3.58,6.79,0.662251656,0.279329609,0.147275405,0.637091212,0.268717243,0.141680078,0.181577764,0.064448316,-0.105543423,0.181577764,1,H,FALSE,,,TRUE,FALSE,FALSE,
841,03.12.2006,Everton,West Ham,H,1.94,3.2,3.92,0.515463918,0.3125,0.255102041,0.495880273,0.300627416,0.245410135,-0.004247141,0.082073483,-0.129892788,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
840,02.12.2006,Arsenal,Tottenham,H,1.67,3.43,5.28,0.598802395,0.29154519,0.189393939,0.576052533,0.280468726,0.182198434,0.091080878,0.070692844,-0.120379381,0.091080878,1,H,TRUE,,,FALSE,FALSE,FALSE,
840,02.12.2006,Blackburn,Fulham,H,1.85,3.28,4.13,0.540540541,0.304878049,0.242130751,0.520004178,0.29329504,0.232931654,0.021626139,0.07783621,-0.129330918,0.07783621,2,D,FALSE,,,FALSE,TRUE,FALSE,
840,02.12.2006,Middlesbrough,Manchester United,A,5.91,3.63,1.57,0.169204738,0.275482094,0.636942675,0.162776266,0.265015904,0.612743777,-0.114119707,0.062540946,0.143622646,0.143622646,3,A,TRUE,,,FALSE,FALSE,FALSE,
840,02.12.2006,Portsmouth,Aston Villa,D,2.17,3.16,3.26,0.460829493,0.316455696,0.306748466,0.443321534,0.304432826,0.295094396,-0.052238217,0.084316632,-0.12570896,0.084316632,2,D,TRUE,,,TRUE,TRUE,TRUE,
840,02.12.2006,Reading,Bolton,H,2.37,3.19,2.88,0.421940928,0.313479624,0.347222222,0.405910435,0.301569821,0.334030462,-0.079400477,0.082626192,-0.115256624,0.082626192,2,D,FALSE,,,FALSE,TRUE,FALSE,
840,02.12.2006,Sheffield Utd,Charlton,H,2.2,3.17,3.19,0.454545455,0.315457413,0.313479624,0.437276241,0.30347247,0.301569821,-0.057021599,0.083747697,-0.124407636,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
840,02.12.2006,Wigan,Liverpool,A,3.78,3.22,1.96,0.264550265,0.310559006,0.510204082,0.254499399,0.298760165,0.49082027,-0.129894498,0.080983818,-0.009367071,0.080983818,2,D,FALSE,,,FALSE,TRUE,FALSE,
839,29.11.2006,Aston Villa,Manchester City,A,2.01,3.14,3.74,0.497512438,0.318471338,0.267379679,0.478610811,0.306371888,0.257221318,-0.021282775,0.085471216,-0.129828172,0.085471216,2,D,FALSE,,,FALSE,TRUE,FALSE,
839,29.11.2006,Bolton,Chelsea,A,5.65,3.48,1.61,0.17699115,0.287356322,0.621118012,0.170266855,0.276439003,0.597520329,-0.116719697,0.068519176,0.121143266,0.121143266,3,A,TRUE,,,FALSE,FALSE,FALSE,
839,29.11.2006,Fulham,Arsenal,H,6.58,3.66,1.51,0.151975684,0.273224044,0.662251656,0.146201783,0.262843642,0.637091212,-0.107537452,0.061434801,0.181577764,0.181577764,3,A,FALSE,,,FALSE,FALSE,FALSE,
839,29.11.2006,Liverpool,Portsmouth,D,1.38,4.22,8.44,0.724637681,0.236966825,0.118483412,0.697107051,0.227963917,0.113981959,0.285662392,0.045016978,-0.09147347,0.285662392,1,H,FALSE,,,TRUE,FALSE,FALSE,
839,29.11.2006,Manchester United,Everton,H,1.3,4.77,9.7,0.769230769,0.209643606,0.103092784,0.740005946,0.201678769,0.099176055,0.369239917,0.034315828,-0.082644112,0.369239917,1,H,TRUE,,,FALSE,FALSE,FALSE,
838,28.11.2006,Watford,Sheffield Utd,A,2.18,3.17,3.25,0.458715596,0.315457413,0.307692308,0.441287949,0.30347247,0.296002378,-0.053864267,0.083747697,-0.125536998,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
837,26.11.2006,Manchester United,Chelsea,D,2.47,3.03,2.9,0.4048583,0.330033003,0.344827586,0.389476814,0.3174943,0.331726803,-0.089492459,0.092244894,-0.11605048,0.092244894,2,D,TRUE,,,TRUE,TRUE,TRUE,
837,26.11.2006,Newcastle,Portsmouth,H,2.17,3.18,3.25,0.460829493,0.314465409,0.307692308,0.443321534,0.302518154,0.296002378,-0.052238217,0.08318424,-0.125536998,0.08318424,2,D,FALSE,,,FALSE,TRUE,FALSE,
837,26.11.2006,Tottenham,Wigan,H,1.74,3.37,4.74,0.574712644,0.296735905,0.210970464,0.552878006,0.285462234,0.202955217,0.060779317,0.073433224,-0.125335351,0.073433224,2,D,FALSE,,,FALSE,TRUE,FALSE,
836,25.11.2006,Aston Villa,Middlesbrough,D,1.77,3.33,4.54,0.564971751,0.3003003,0.220264317,0.543507192,0.28889121,0.211895976,0.049160669,0.075345027,-0.126918072,0.075345027,2,D,TRUE,,,TRUE,TRUE,TRUE,
836,25.11.2006,Bolton,Arsenal,H,3.49,3,2.06,0.286532951,0.333333333,0.485436893,0.275646914,0.320669243,0.466994044,-0.128569104,0.094225658,-0.032044618,0.094225658,2,D,FALSE,,,FALSE,TRUE,FALSE,
836,25.11.2006,Charlton,Everton,D,2.66,3,2.55,0.37593985,0.333333333,0.392156863,0.361657041,0.320669243,0.377257933,-0.104017262,0.094225658,-0.096268288,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
836,25.11.2006,Fulham,Reading,A,2.21,3.22,3.1,0.452488688,0.310559006,0.322580645,0.435297615,0.298760165,0.310325074,-0.058554194,0.080983818,-0.12237092,0.080983818,2,D,FALSE,,,FALSE,TRUE,FALSE,
836,25.11.2006,Liverpool,Manchester City,H,1.41,4.08,7.89,0.709219858,0.245098039,0.126742712,0.682274986,0.235786208,0.121927469,0.258546079,0.048478906,-0.095835876,0.258546079,1,H,TRUE,,,FALSE,FALSE,FALSE,
836,25.11.2006,West Ham,Sheffield Utd,H,1.71,3.4,4.88,0.584795322,0.294117647,0.204918033,0.56257762,0.28294345,0.197132732,0.073190199,0.072044465,-0.12412593,0.073190199,1,H,TRUE,,,FALSE,FALSE,FALSE,
835,19.11.2006,Blackburn,Tottenham,D,2.42,3.18,2.79,0.41322314,0.314465409,0.358422939,0.397523855,0.302518154,0.344805638,-0.084691029,0.08318424,-0.111250439,0.08318424,2,D,TRUE,,,TRUE,TRUE,TRUE,
835,19.11.2006,Wigan,Aston Villa,D,2.36,3.17,2.91,0.423728814,0.315457413,0.343642612,0.407630394,0.30347247,0.330586849,-0.078279327,0.083747697,-0.116435155,0.083747697,2,D,TRUE,,,TRUE,TRUE,TRUE,
834,18.11.2006,Arsenal,Newcastle,D,1.28,4.79,11.05,0.78125,0.208768267,0.090497738,0.751568539,0.200836687,0.087059523,0.393075842,0.033996747,-0.074740358,0.393075842,1,H,FALSE,,,TRUE,FALSE,FALSE,
834,18.11.2006,Chelsea,West Ham,H,1.21,5.62,12.62,0.826446281,0.177935943,0.079239303,0.795047711,0.171175753,0.076228822,0.487682166,0.023698129,-0.067158665,0.487682166,1,H,TRUE,,,FALSE,FALSE,FALSE,
834,18.11.2006,Everton,Bolton,H,2.25,3.17,3.07,0.444444444,0.315457413,0.325732899,0.427558991,0.30347247,0.313357567,-0.064392008,0.083747697,-0.121591162,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
834,18.11.2006,Manchester City,Fulham,H,2.07,3.18,3.44,0.483091787,0.314465409,0.290697674,0.464738034,0.302518154,0.27965341,-0.034069533,0.08318424,-0.128108483,0.08318424,2,D,FALSE,,,FALSE,TRUE,FALSE,
834,18.11.2006,Middlesbrough,Liverpool,D,3.76,3.25,1.96,0.265957447,0.307692308,0.510204082,0.25585312,0.296002378,0.49082027,-0.129865362,0.079387726,-0.009367071,0.079387726,2,D,TRUE,,,TRUE,TRUE,TRUE,
834,18.11.2006,Portsmouth,Watford,H,1.59,3.54,5.79,0.628930818,0.282485876,0.172711572,0.605036308,0.271753596,0.166149867,0.132121142,0.066034273,-0.115319562,0.132121142,1,H,TRUE,,,FALSE,FALSE,FALSE,
834,18.11.2006,Reading,Charlton,H,1.9,3.3,3.97,0.526315789,0.303030303,0.251889169,0.506319858,0.291517494,0.242319327,0.006652482,0.076825825,-0.129813941,0.076825825,2,D,FALSE,,,FALSE,TRUE,FALSE,
834,18.11.2006,Sheffield Utd,Manchester United,A,8.72,4.47,1.34,0.114678899,0.223713647,0.746268657,0.110321987,0.215214257,0.717916216,-0.089375691,0.039646977,0.325248084,0.325248084,3,A,TRUE,,,FALSE,FALSE,FALSE,
833,12.11.2006,Arsenal,Liverpool,H,1.98,3.17,3.79,0.505050505,0.315457413,0.263852243,0.48586249,0.30347247,0.253827897,-0.014280313,0.083747697,-0.129906123,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
833,12.11.2006,Reading,Tottenham,H,3.1,3.2,2.22,0.322580645,0.3125,0.45045045,0.310325074,0.300627416,0.433336815,-0.12237092,0.082073483,-0.060056923,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
832,11.11.2006,Blackburn,Manchester United,A,5.91,3.5,1.58,0.169204738,0.285714286,0.632911392,0.162776266,0.274859351,0.608865652,-0.114119707,0.067676309,0.137804623,0.137804623,3,A,TRUE,,,FALSE,FALSE,FALSE,
832,11.11.2006,Chelsea,Watford,H,1.13,6.75,17.45,0.884955752,0.148148148,0.05730659,0.851334274,0.142519664,0.055129383,0.621830574,0.01548554,-0.050988036,0.621830574,1,H,TRUE,,,FALSE,FALSE,FALSE,
832,11.11.2006,Everton,Aston Villa,A,2.08,3.13,3.48,0.480769231,0.319488818,0.287356322,0.462503716,0.307350712,0.276439003,-0.036054119,0.08605701,-0.128483332,0.08605701,2,D,FALSE,,,FALSE,TRUE,FALSE,
832,11.11.2006,Manchester City,Newcastle,D,2.03,3.21,3.56,0.492610837,0.31152648,0.280898876,0.473895433,0.299690882,0.27022689,-0.025718785,0.081526047,-0.129086017,0.081526047,2,D,TRUE,,,TRUE,TRUE,TRUE,
832,11.11.2006,Middlesbrough,West Ham,H,2.18,3.22,3.18,0.458715596,0.310559006,0.314465409,0.441287949,0.298760165,0.302518154,-0.053864267,0.080983818,-0.124202419,0.080983818,2,D,FALSE,,,FALSE,TRUE,FALSE,
832,11.11.2006,Portsmouth,Fulham,D,1.8,3.33,4.29,0.555555556,0.3003003,0.233100233,0.534448739,0.28889121,0.224244226,0.038276376,0.075345027,-0.12855747,0.075345027,2,D,TRUE,,,TRUE,TRUE,TRUE,
832,11.11.2006,Sheffield Utd,Bolton,D,2.96,3.21,2.3,0.337837838,0.31152648,0.434782609,0.325002611,0.299690882,0.41826423,-0.118241479,0.081526047,-0.071074582,0.081526047,2,D,TRUE,,,TRUE,TRUE,TRUE,
832,11.11.2006,Wigan,Charlton,H,1.85,3.31,4.13,0.540540541,0.302114804,0.242130751,0.520004178,0.290636776,0.232931654,0.021626139,0.076327645,-0.129330918,0.076327645,2,D,FALSE,,,FALSE,TRUE,FALSE,
831,05.11.2006,Aston Villa,Blackburn,H,1.98,3.2,3.71,0.505050505,0.3125,0.269541779,0.48586249,0.300627416,0.259301275,-0.014280313,0.082073483,-0.129756725,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
831,05.11.2006,Tottenham,Chelsea,H,5.02,3.4,1.69,0.199203187,0.294117647,0.591715976,0.191635006,0.28294345,0.569235343,-0.122854579,0.072044465,0.081935317,0.081935317,3,A,FALSE,,,FALSE,FALSE,FALSE,
831,05.11.2006,West Ham,Arsenal,H,6.54,3.56,1.53,0.152905199,0.280898876,0.653594771,0.147095983,0.27022689,0.628763222,-0.107921718,0.065234444,0.168317937,0.168317937,3,A,FALSE,,,FALSE,FALSE,FALSE,
830,04.11.2006,Bolton,Wigan,A,1.83,3.23,4.38,0.546448087,0.309597523,0.228310502,0.525687284,0.29783521,0.219636468,0.028073535,0.080446731,-0.128019878,0.080446731,2,D,FALSE,,,FALSE,TRUE,FALSE,
830,04.11.2006,Charlton,Manchester City,H,2.35,3.22,2.87,0.425531915,0.310559006,0.348432056,0.409364991,0.298760165,0.335194331,-0.077136178,0.080983818,-0.114847156,0.080983818,2,D,FALSE,,,FALSE,TRUE,FALSE,
830,04.11.2006,Fulham,Everton,H,2.63,3.16,2.58,0.380228137,0.316455696,0.387596899,0.365782407,0.304432826,0.372871213,-0.102066611,0.084316632,-0.098549447,0.084316632,2,D,FALSE,,,FALSE,TRUE,FALSE,
830,04.11.2006,Liverpool,Reading,H,1.29,4.74,10.1,0.775193798,0.210970464,0.099009901,0.745742426,0.202955217,0.09524829,0.38099601,0.03480231,-0.080148853,0.38099601,1,H,TRUE,,,FALSE,FALSE,FALSE,
830,04.11.2006,Manchester United,Portsmouth,H,1.29,4.88,9.89,0.775193798,0.204918033,0.101112235,0.745742426,0.197132732,0.097270751,0.38099601,0.03261075,-0.081441709,0.38099601,1,H,TRUE,,,FALSE,FALSE,FALSE,
830,04.11.2006,Newcastle,Sheffield Utd,A,1.69,3.44,4.91,0.591715976,0.290697674,0.203665988,0.569235343,0.27965341,0.195928255,0.081935317,0.070250331,-0.123858145,0.081935317,1,H,FALSE,,,FALSE,FALSE,FALSE,
830,04.11.2006,Watford,Middlesbrough,H,2.43,3.16,2.78,0.411522634,0.316455696,0.35971223,0.395887955,0.304432826,0.346045946,-0.085688926,0.084316632,-0.110758312,0.084316632,2,D,FALSE,,,FALSE,TRUE,FALSE,
829,30.10.2006,Manchester City,Middlesbrough,H,2.19,3.19,3.14,0.456621005,0.313479624,0.318471338,0.439272936,0.301569821,0.306371888,-0.055458506,0.082626192,-0.123330007,0.082626192,2,D,FALSE,,,FALSE,TRUE,FALSE,
828,29.10.2006,West Ham,Blackburn,H,2.4,3.18,2.82,0.416666667,0.314465409,0.354609929,0.400836554,0.302518154,0.341137493,-0.082636205,0.08318424,-0.112668445,0.08318424,2,D,FALSE,,,FALSE,TRUE,FALSE,
827,28.10.2006,Arsenal,Everton,D,1.35,4.33,8.62,0.740740741,0.230946882,0.116009281,0.712598318,0.222172686,0.111601825,0.314960472,0.042535893,-0.090115586,0.314960472,1,H,FALSE,,,TRUE,FALSE,FALSE,
827,28.10.2006,Bolton,Manchester United,A,4.28,3.24,1.84,0.23364486,0.308641975,0.543478261,0.224768161,0.296915966,0.522830288,-0.128613009,0.079914721,0.02481553,0.079914721,2,D,FALSE,,,FALSE,TRUE,FALSE,
827,28.10.2006,Fulham,Wigan,A,2.08,3.2,3.44,0.480769231,0.3125,0.290697674,0.462503716,0.300627416,0.27965341,-0.036054119,0.082073483,-0.128108483,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
827,28.10.2006,Liverpool,Aston Villa,H,1.56,3.52,6.34,0.641025641,0.284090909,0.157728707,0.616671622,0.273297651,0.151736235,0.149579002,0.066848119,-0.109862386,0.149579002,1,H,TRUE,,,FALSE,FALSE,FALSE,
827,28.10.2006,Newcastle,Charlton,D,1.74,3.36,4.73,0.574712644,0.297619048,0.21141649,0.552878006,0.286311824,0.203384298,0.060779317,0.073904629,-0.125418901,0.073904629,2,D,TRUE,,,TRUE,TRUE,TRUE,
827,28.10.2006,Portsmouth,Reading,H,1.82,3.26,4.32,0.549450549,0.306748466,0.231481481,0.528575676,0.295094396,0.222686975,0.031401841,0.078865683,-0.12838566,0.078865683,2,D,FALSE,,,FALSE,TRUE,FALSE,
827,28.10.2006,Sheffield Utd,Chelsea,A,10.31,4.77,1.29,0.09699321,0.209643606,0.775193798,0.093308218,0.201678769,0.745742426,-0.078892683,0.034315828,0.38099601,0.38099601,3,A,TRUE,,,FALSE,FALSE,FALSE,
827,28.10.2006,Watford,Tottenham,D,3.59,3.23,2.02,0.278551532,0.309597523,0.495049505,0.267968727,0.29783521,0.47624145,-0.129265333,0.080446731,-0.023523316,0.080446731,2,D,TRUE,,,TRUE,TRUE,TRUE,
826,22.10.2006,Blackburn,Bolton,A,2.32,3.14,2.98,0.431034483,0.318471338,0.33557047,0.414658504,0.306371888,0.322821386,-0.073570255,0.085471216,-0.118911822,0.085471216,2,D,FALSE,,,FALSE,TRUE,FALSE,
826,22.10.2006,Manchester United,Liverpool,H,1.85,3.14,4.35,0.540540541,0.318471338,0.229885057,0.520004178,0.306371888,0.221151202,0.021626139,0.085471216,-0.128206344,0.085471216,2,D,FALSE,,,FALSE,TRUE,FALSE,
826,22.10.2006,Middlesbrough,Newcastle,H,2.29,3.14,3.03,0.436681223,0.318471338,0.330033003,0.420090712,0.306371888,0.3174943,-0.069789771,0.085471216,-0.120465808,0.085471216,2,D,FALSE,,,FALSE,TRUE,FALSE,
826,22.10.2006,Reading,Arsenal,A,6.01,3.56,1.56,0.166389351,0.280898876,0.641025641,0.160067842,0.27022689,0.616671622,-0.113122182,0.065234444,0.149579002,0.149579002,3,A,TRUE,,,FALSE,FALSE,FALSE,
826,22.10.2006,Tottenham,West Ham,H,1.71,3.43,4.75,0.584795322,0.29154519,0.210526316,0.56257762,0.280468726,0.202527943,0.073190199,0.070692844,-0.125251392,0.073190199,1,H,TRUE,,,FALSE,FALSE,FALSE,
825,21.10.2006,Aston Villa,Fulham,D,1.67,3.36,5.21,0.598802395,0.297619048,0.19193858,0.576052533,0.286311824,0.184646397,0.091080878,0.073904629,-0.121057045,0.091080878,1,H,FALSE,,,TRUE,FALSE,FALSE,
825,21.10.2006,Charlton,Watford,D,1.94,3.28,3.79,0.515463918,0.304878049,0.263852243,0.495880273,0.29329504,0.253827897,-0.004247141,0.07783621,-0.129906123,0.07783621,2,D,TRUE,,,TRUE,TRUE,TRUE,
825,21.10.2006,Chelsea,Portsmouth,H,1.25,5.31,10.54,0.8,0.188323917,0.09487666,0.769606184,0.181169064,0.091272081,0.431369894,0.026963615,-0.07755748,0.431369894,1,H,TRUE,,,FALSE,FALSE,FALSE,
825,21.10.2006,Everton,Sheffield Utd,H,1.56,3.58,6.06,0.641025641,0.279329609,0.165016502,0.616671622,0.268717243,0.15874715,0.149579002,0.064448316,-0.112624703,0.149579002,1,H,TRUE,,,FALSE,FALSE,FALSE,
825,21.10.2006,Wigan,Manchester City,H,2.29,3.2,2.97,0.436681223,0.3125,0.336700337,0.420090712,0.300627416,0.323908327,-0.069789771,0.082073483,-0.118580251,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
824,16.10.2006,Fulham,Charlton,H,2,3.25,3.63,0.5,0.307692308,0.275482094,0.481003865,0.296002378,0.265015904,-0.018996135,0.079387726,-0.129467822,0.079387726,2,D,FALSE,,,FALSE,TRUE,FALSE,
823,15.10.2006,Newcastle,Bolton,A,2.23,3.18,3.09,0.448430493,0.314465409,0.323624595,0.431393601,0.302518154,0.311329362,-0.061530403,0.08318424,-0.122116918,0.08318424,2,D,FALSE,,,FALSE,TRUE,FALSE,
822,14.10.2006,Arsenal,Watford,H,1.17,6.13,14.51,0.854700855,0.163132137,0.068917988,0.822228829,0.156934377,0.066299637,0.550818511,0.01940328,-0.059779513,0.550818511,1,H,TRUE,,,FALSE,FALSE,FALSE,
822,14.10.2006,Aston Villa,Tottenham,D,2.2,3.16,3.2,0.454545455,0.316455696,0.3125,0.437276241,0.304432826,0.300627416,-0.057021599,0.084316632,-0.124607865,0.084316632,2,D,TRUE,,,TRUE,TRUE,TRUE,
